更新时间,#genre#
20260720-07-32-26,url


RespoTime,whitelist,#genre#
512.41ms,CCTV1,http://121.237.245.33:8888/rtp/239.49.8.19:9614
419.42ms,CCTV1,http://116.2.170.93:4010/rtp/232.0.0.27:1234
584.61ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.53:8060
527.95ms,CCTV1,http://106.59.3.171:55555/rtp/239.200.200.14:8852
514.05ms,CCTV1,http://171.8.170.217:8800/rtp/239.16.20.1:10010
527.29ms,CCTV1,http://106.59.3.171:55555/rtp/239.200.201.45:8800
526.71ms,CCTV1,http://1.192.240.185:8188/rtp/239.16.20.1:10010
415.97ms,CCTV1,http://121.29.215.51:2083/rtp/239.253.92.83:8012
552.77ms,CCTV1,http://115.171.216.40:4000/rtp/225.1.8.33:8002
556.07ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.33:8002
524.73ms,CCTV1,http://115.171.216.40:4000/rtp/225.1.8.81:8176
55.16ms,CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
524.38ms,CCTV1,http://115.171.216.40:4000/rtp/225.1.8.194:4120
518.69ms,CCTV1,http://183.164.236.33:8888/rtp/238.1.78.166:7200
528.18ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.81:8176
560.52ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.1:8008
420.42ms,CCTV1,http://60.4.29.80:8077/rtp/239.253.92.83:8012
554.56ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.194:4120
583.19ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.210:8068
528.27ms,CCTV1,http://114.226.212.135:8787/rtp/239.49.8.19:9614
553.57ms,CCTV1,http://115.171.216.40:4000/rtp/225.1.8.1:8008
415.84ms,CCTV1,http://221.220.129.150:8012/rtp/239.3.1.129:8008
551.99ms,CCTV1,http://115.171.216.40:4000/rtp/225.1.8.53:8060
526.40ms,CCTV1,http://114.226.212.135:8787/rtp/239.49.8.129:6000
552.22ms,CCTV1,http://115.171.216.40:4000/rtp/225.1.8.126:8002
159.31ms,CCTV1,https://t.freetv.fun/live/cctv1-8.m3u8
253.61ms,CCTV1,https://t.freetv.fun/live/cctv1.m3u8
