更新时间,#genre#
20260914-10-01-50,url


RespoTime,whitelist,#genre#
541.81ms,CCTV1,http://106.59.2.196:55555/rtp/239.200.200.14:8852
584.10ms,CCTV1,http://114.254.38.234:8888/rtp/239.3.1.129:8008
583.88ms,CCTV1,http://124.112.188.96:4022/rtp/238.1.78.166:7200
548.75ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.53:8060
546.28ms,CCTV1,http://106.59.2.108:55555/rtp/239.200.200.2:8080
547.26ms,CCTV1,http://106.59.2.108:55555/rtp/239.200.200.14:8852
465.70ms,CCTV1,http://183.164.237.178:8888/rtp/238.1.78.166:7200
547.05ms,CCTV1,http://106.59.2.108:55555/rtp/239.200.201.45:8800
545.23ms,CCTV1,http://39.77.163.249:4002/rtp/239.253.254.77:8000
548.39ms,CCTV1,http://39.77.26.75:4002/rtp/239.253.254.89:8000
549.55ms,CCTV1,http://114.226.212.184:8787/rtp/239.49.8.19:9614
381.23ms,CCTV1,http://198.204.228.26/live/cctv1hd.m3u8
578.99ms,CCTV1,http://114.226.212.187:8787/rtp/239.49.8.19:9614
550.49ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.1:8008
549.64ms,CCTV1,http://1.192.242.239:8188/rtp/239.16.20.1:10010
550.23ms,CCTV1,http://171.119.206.204:6000/rtp/226.0.2.153:9136
543.88ms,CCTV1,http://106.59.2.196:55555/rtp/239.200.200.2:8080
543.71ms,CCTV1,http://106.59.2.196:55555/rtp/239.200.201.45:8800
584.63ms,CCTV1,http://60.4.28.19:8077/rtp/239.253.92.83:8012
491.10ms,CCTV1,http://106.59.2.196:55555/rtp/239.200.200.117:8712
439.84ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
468.17ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.81:8176
547.84ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.126:8002
485.65ms,CCTV1,http://121.237.244.171:8888/rtp/239.49.8.19:9614
575.82ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.194:4120
546.08ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.210:8068
467.33ms,CCTV1,http://114.226.212.184:8787/rtp/239.49.8.129:6000
383.97ms,CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
546.41ms,CCTV1,http://114.226.212.187:8787/rtp/239.49.8.129:6000
547.99ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.33:8002
544.84ms,CCTV1,http://106.59.2.108:55555/rtp/239.200.200.117:8712
381.51ms,CCTV1,http://204.12.221.218:8181/3m1080p/cctv1.m3u8
550.86ms,CCTV1,http://39.77.26.75:4002/rtp/239.253.254.77:8000
543.86ms,CCTV1,http://39.77.163.249:4002/rtp/239.253.254.89:8000
510.56ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
450.58ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
477.01ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
547.04ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
561.99ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
180.81ms,CCTV1,http://173.208.212.130:8181/720p/cctv1.m3u8
653.15ms,CCTV1,http://182.140.125.47:808/hls/1/index.m3u8
430.98ms,CCTV1,http://221.226.51.220:50081/newlive/live/hls/1/live.m3u8
1478.06ms,CCTV1,http://171.8.138.218:8800/rtp/239.16.20.1:10010
434.22ms,CCTV1,http://183.129.255.66:8480/hls/1/index.m3u8
