更新时间,#genre#
20260629-08-38-55,url


RespoTime,whitelist,#genre#
599.85ms,CCTV1,http://114.226.212.154:8787/rtp/239.49.8.19:9614
617.44ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.1:8008
506.69ms,CCTV1,http://60.4.30.177:8077/rtp/239.253.92.83:8012
454.83ms,CCTV1,http://39.77.159.240:4002/rtp/239.253.254.89:8000
583.18ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.33:8002
520.77ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.126:8002
485.04ms,CCTV1,http://39.77.158.228:4002/rtp/239.253.254.77:8000
579.43ms,CCTV1,http://114.226.212.154:8787/rtp/239.49.8.129:6000
522.34ms,CCTV1,http://171.119.207.198:6000/rtp/226.0.2.153:9136
516.65ms,CCTV1,http://39.77.158.228:4002/rtp/239.253.254.89:8000
612.55ms,CCTV1,http://114.226.212.153:8787/rtp/239.49.8.129:6000
584.79ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.33:8002
456.47ms,CCTV1,http://124.112.241.36:4022/rtp/238.1.78.166:7200
582.79ms,CCTV1,http://114.226.212.153:8787/rtp/239.49.8.19:9614
521.50ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.53:8060
585.47ms,CCTV1,http://106.59.2.32:55555/rtp/239.200.200.2:8080
587.53ms,CCTV1,http://106.59.2.32:55555/rtp/239.200.200.14:8852
579.54ms,CCTV1,http://106.59.2.32:55555/rtp/239.200.200.117:8712
519.36ms,CCTV1,http://106.59.2.32:55555/rtp/239.200.201.45:8800
490.67ms,CCTV1,http://183.164.236.214:8888/rtp/238.1.78.166:7200
494.65ms,CCTV1,http://116.2.175.131:4010/rtp/232.0.0.27:1234
602.53ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.194:4120
500.59ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.1:8008
589.29ms,CCTV1,http://39.77.159.240:4002/rtp/239.253.254.77:8000
204.63ms,CCTV1,https://t.freetv.fun/live/cctv1-3.m3u8
202.40ms,CCTV1,https://t.freetv.fun/live/cctv-1-1.m3u8
215.29ms,CCTV1,https://t.freetv.fun/live/cctv-1-2.m3u8
