更新时间,#genre#
20260810-05-55-08,url


RespoTime,whitelist,#genre#
450.76ms,CCTV1,http://173.208.212.130:8181/720p/cctv1.m3u8
455.14ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
467.54ms,CCTV1,http://114.226.212.150:8787/rtp/239.49.8.19:9614
413.88ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
472.36ms,CCTV1,http://114.226.212.150:8787/rtp/239.49.8.129:6000
458.28ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.210:8068
592.26ms,CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8
465.96ms,CCTV1,http://121.29.215.140:2083/rtp/239.253.92.83:8012
516.24ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
464.95ms,CCTV1,http://121.237.244.148:8888/rtp/239.49.8.19:9614
172.21ms,CCTV1,https://t.freetv.fun/live/cctv-1.m3u8
465.88ms,CCTV1,http://123.118.58.227:8686/rtp/239.3.1.129:8008
231.69ms,CCTV1,https://t.freetv.fun/live/cctv1-8.m3u8
468.36ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.194:4120
469.05ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.81:8176
468.86ms,CCTV1,http://124.112.188.49:4022/rtp/238.1.78.166:7200
469.05ms,CCTV1,http://60.4.31.149:8077/rtp/239.253.92.83:8012
467.50ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.33:8002
174.58ms,CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
580.06ms,CCTV1,http://124.116.183.146:9901/tsfile/live/0001_1.m3u8
311.72ms,CCTV1,http://204.12.221.218:8181/3m1080p/cctv1.m3u8
289.78ms,CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
326.13ms,CCTV1,http://198.204.240.250:82/live/cctv1.m3u8
466.92ms,CCTV1,http://121.237.244.148:8888/rtp/239.49.8.129:6000
465.51ms,CCTV1,http://171.8.169.124:8800/rtp/239.16.20.1:10010
235.15ms,CCTV1,https://t.freetv.fun/live/cctv1-3.m3u8
457.55ms,CCTV1,http://114.226.212.152:8787/rtp/239.49.8.129:6000
465.69ms,CCTV1,http://114.226.212.152:8787/rtp/239.49.8.19:9614
242.39ms,CCTV1,https://t.freetv.fun/live/cctv1.m3u8
533.53ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
228.63ms,CCTV1,https://t.freetv.fun/live/cctv1-7.m3u8
468.24ms,CCTV1,http://116.2.168.173:4010/rtp/232.0.0.27:1234
421.00ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
468.24ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.53:8060
497.39ms,CCTV1,http://182.140.125.47:808/hls/1/index.m3u8
499.40ms,CCTV1,http://153.0.171.163:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
513.44ms,CCTV1,http://120.40.39.246:352/newlive/live/hls/1/live.m3u8
487.38ms,CCTV1,http://61.178.227.57:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
472.29ms,CCTV1,http://113.57.140.161:10081/newlive/live/hls/1/live.m3u8
487.78ms,CCTV1,http://221.7.175.154:8445/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
520.50ms,CCTV1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv1hd
531.39ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
401.49ms,CCTV1,http://113.90.154.189:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
117.02ms,CCTV1,http://69.30.245.50/live/cctv1.m3u8
65.61ms,CCTV1,https://t.freetv.fun/live/cctv1-11.m3u8
72.85ms,CCTV1,https://t.freetv.fun/live/cctv-1-3.m3u8
