更新时间,#genre#
20260803-07-37-57,url


RespoTime,whitelist,#genre#
441.68ms,CCTV1,http://106.59.3.231:55555/rtp/239.200.200.2:8080
523.79ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
209.28ms,CCTV1,https://t.freetv.fun/live/cctv1.m3u8
401.47ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
173.57ms,CCTV1,https://t.freetv.fun/live/cctv1-3.m3u8
141.10ms,CCTV1,https://t.freetv.fun/live/cctv-1-2.m3u8
533.04ms,CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8
422.95ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
536.34ms,CCTV1,http://106.59.3.231:55555/rtp/239.200.200.117:8712
414.63ms,CCTV1,http://60.4.31.149:8077/rtp/239.253.92.83:8012
442.50ms,CCTV1,http://124.112.241.84:4022/rtp/238.1.78.166:7200
434.81ms,CCTV1,http://106.59.3.231:55555/rtp/239.200.200.14:8852
441.67ms,CCTV1,http://114.226.212.131:8787/rtp/239.49.8.19:9614
403.80ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
517.69ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
167.61ms,CCTV1,https://t.freetv.fun/live/cctv-1.m3u8
460.75ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
187.66ms,CCTV1,http://69.30.245.50/live/cctv1.m3u8
150.46ms,CCTV1,https://t.freetv.fun/live/cctv1-8.m3u8
374.44ms,CCTV1,http://198.204.228.26/live/cctv1hd.m3u8
441.01ms,CCTV1,http://123.118.62.248:8686/rtp/239.3.1.129:8008
368.12ms,CCTV1,http://198.204.240.250:82/live/cctv1.m3u8
440.40ms,CCTV1,http://106.59.3.231:55555/rtp/239.200.201.45:8800
409.08ms,CCTV1,http://113.57.140.161:10081/newlive/live/hls/1/live.m3u8
428.42ms,CCTV1,http://139.227.21.22:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
422.50ms,CCTV1,http://221.7.175.154:8445/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
459.39ms,CCTV1,http://123.118.55.165:45237/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
401.77ms,CCTV1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv1hd
441.28ms,CCTV1,http://120.40.39.246:352/newlive/live/hls/1/live.m3u8
546.29ms,CCTV1,http://bztv.tvbus.cc:8081/cdnlive/cctv1.m3u8
1034.98ms,CCTV1,http://114.226.212.131:8787/rtp/239.49.8.129:6000
1077.35ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
300.10ms,CCTV1,http://223.78.65.165:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
436.09ms,CCTV1,http://182.140.125.47:808/hls/1/index.m3u8
1082.00ms,CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
120.91ms,CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
245.84ms,CCTV1,http://173.208.212.130:8181/720p/cctv1.m3u8
412.22ms,CCTV1,http://221.226.51.220:50081/newlive/live/hls/1/live.m3u8
50.33ms,CCTV1,https://t.freetv.fun/live/cctv1-4.m3u8
388.41ms,CCTV1,http://121.29.215.140:2083/rtp/239.253.92.83:8012
557.82ms,CCTV1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
1114.49ms,CCTV1,http://111.8.224.6:9999/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
1059.92ms,CCTV1,http://204.12.221.218:8181/3m1080p/cctv1.m3u8
58.45ms,CCTV1,https://t.freetv.fun/live/cctv1-11.m3u8
64.73ms,CCTV1,https://t.freetv.fun/live/cctv1-7.m3u8
48.28ms,CCTV1,https://t.freetv.fun/live/cctv-1-3.m3u8
1671.99ms,CCTV1,http://1.192.246.155:8188/rtp/239.16.20.1:10010
51.53ms,CCTV1,https://t.freetv.fun/live/cctv1-9.m3u8
1168.91ms,CCTV1,http://61.178.227.57:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
451.86ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.53:8060
412.48ms,CCTV1,http://121.237.245.33:8888/rtp/239.49.8.19:9614
42.88ms,CCTV1,https://t.freetv.fun/live/cctv-1-6.m3u8
408.26ms,CCTV1,http://115.171.216.40:4000/rtp/225.1.8.81:8176
49.49ms,CCTV1,https://t.freetv.fun/live/cctv1-24.m3u8
992.04ms,CCTV1,http://113.90.154.189:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
61.05ms,CCTV1,http://38.75.136.137:98/gslb/dsdqca/cctv1hd.m3u8?auth=test20251009
75.17ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.m3u8
397.83ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.1:8008
49.06ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.smil
57.07ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing-1.m3u8
409.04ms,CCTV1,http://115.171.216.40:4000/rtp/225.1.8.1:8008
411.96ms,CCTV1,http://115.171.216.40:4000/rtp/225.1.8.53:8060
57.37ms,CCTV1,https://t.freetv.fun/live/cctv1-1-1.php
68.85ms,CCTV1,https://t.freetv.fun/live/cctv1-28.m3u8
239.53ms,CCTV1,http://192.151.150.154/live/cctv1hd.m3u8
2258.00ms,CCTV1,http://59.39.89.130:60901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
228.92ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=16
1028.04ms,CCTV1,http://115.171.216.40:4000/rtp/225.1.8.194:4120
392.21ms,CCTV1,http://153.0.171.163:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
192.20ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=6
1082.72ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.81:8176
62.88ms,CCTV1,https://t.freetv.fun/live/cctv1-9.php
