更新时间,#genre#
20260223-05-14-41,url


RespoTime,whitelist,#genre#
434.00ms,CCTV1,http://221.220.129.159:8012/rtp/239.3.1.129:8008
423.37ms,CCTV1,http://183.164.237.57:8888/rtp/238.1.78.166:7200
424.51ms,CCTV1,http://123.118.54.253:8686/rtp/239.3.1.129:8008
434.72ms,CCTV1,http://60.4.29.141:8077/rtp/239.253.92.83:8012
435.10ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.1:8008
432.97ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.210:8068
439.71ms,CCTV1,http://171.8.85.62:8800/rtp/239.16.20.1:10010
440.44ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.194:4120
444.06ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.33:8002
450.66ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.53:8060
471.39ms,CCTV1,http://121.29.215.157:2083/rtp/239.253.92.83:8012
481.72ms,CCTV1,http://171.119.206.205:6000/rtp/226.0.2.153:9136
487.27ms,CCTV1,http://124.112.188.135:4022/rtp/238.1.78.166:7200
498.64ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.126:8002
506.07ms,CCTV1,http://125.80.153.86:7788/rtp/235.254.198.51:1480
505.94ms,CCTV1,http://106.59.2.113:55555/rtp/239.200.200.14:8852
505.67ms,CCTV1,http://106.59.2.113:55555/rtp/239.200.200.117:8712
510.23ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.81:8176
509.37ms,CCTV1,http://106.59.2.113:55555/rtp/239.200.201.45:8800
516.34ms,CCTV1,http://106.116.127.51:4022/rtp/239.254.200.45:8008
513.85ms,CCTV1,http://106.59.2.113:55555/rtp/239.200.200.2:8080
529.01ms,CCTV1,http://106.45.3.127:4000/rtp/239.121.4.113:8636
102.31ms,CCTV1,https://t.freetv.fun/live/cctv1-2.m3u8
32.94ms,CCTV1,http://23.237.228.134/live5/CCTV1.m3u8
490.58ms,CCTV1,http://125.80.158.138:7788/rtp/235.254.198.51:1480
190.09ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=6
362.58ms,CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8
433.49ms,CCTV1,http://123.118.52.239:8686/rtp/239.3.1.129:8008
168.43ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=17
138.23ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=14
481.29ms,CCTV1,http://106.59.2.54:55555/rtp/239.200.200.14:8852
402.07ms,CCTV1,http://111.221.137.234:44330/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
486.73ms,CCTV1,http://106.59.2.54:55555/rtp/239.200.201.45:8800
488.19ms,CCTV1,http://106.59.2.54:55555/rtp/239.200.200.2:8080
487.34ms,CCTV1,http://106.59.2.54:55555/rtp/239.200.200.117:8712
444.67ms,CCTV1,http://8.138.7.223/【公众号：榴芒电视】/cctv1.m3u8
484.46ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
152.34ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=4
508.30ms,CCTV1,http://112.123.206.32:808/hls/1/index.m3u8
451.72ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
473.18ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
493.31ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
80.23ms,CCTV1,https://t.freetv.fun/live/cctv1-6.m3u8
76.60ms,CCTV1,https://t.freetv.fun/live/cctv1-5.php
563.39ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
569.41ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
570.29ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
105.21ms,CCTV1,https://t.freetv.fun/live/cctv1-9.m3u8
49.62ms,CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
198.83ms,CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
1190.79ms,CCTV1,http://223.198.241.194:4000/rtp/239.253.64.120:5140
123.03ms,CCTV1,https://t.freetv.fun/live/cctv1-7.m3u8
22.16ms,CCTV1,http://38.75.136.137:98/gslb/dsdqca/cctv1hd.m3u8?auth=test20251009
160.50ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=1
116.94ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.m3u8
168.04ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=10
417.00ms,CCTV1,http://115.171.80.79:1688/rtp/225.1.8.1:8008
421.56ms,CCTV1,http://115.171.80.79:1688/rtp/225.1.8.194:4120
432.43ms,CCTV1,http://115.171.80.79:1688/rtp/225.1.8.210:8068
420.71ms,CCTV1,http://115.171.80.79:1688/rtp/225.1.8.53:8060
475.63ms,CCTV1,http://115.171.80.79:1688/rtp/225.1.8.81:8176
478.87ms,CCTV1,http://115.171.80.79:1688/rtp/225.1.8.33:8002
224.84ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=8
1423.84ms,CCTV1,http://42.237.156.248:4022/rtp/225.1.4.73:1102
485.37ms,CCTV1,http://115.171.80.79:1688/rtp/225.1.8.126:8002
