更新时间,#genre#
20260427-06-51-41,url


RespoTime,whitelist,#genre#
543.93ms,CCTV1,http://106.59.2.232:55555/rtp/239.200.200.2:8080
543.73ms,CCTV1,http://106.59.2.232:55555/rtp/239.200.200.14:8852
476.56ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.33:8002
543.04ms,CCTV1,http://106.59.2.232:55555/rtp/239.200.201.45:8800
476.45ms,CCTV1,http://221.220.129.163:8012/rtp/239.3.1.129:8008
471.31ms,CCTV1,http://121.29.215.187:2083/rtp/239.253.92.83:8012
540.22ms,CCTV1,http://114.226.212.147:8787/rtp/239.49.8.129:6000
547.91ms,CCTV1,http://114.238.59.74:4000/rtp/239.49.8.129:6000
470.13ms,CCTV1,http://114.226.212.147:8787/rtp/239.49.8.19:9614
456.86ms,CCTV1,https://t.freetv.fun/live/cctv1-3.m3u8
481.34ms,CCTV1,http://171.8.84.159:8800/rtp/239.16.20.1:10010
476.18ms,CCTV1,http://114.238.59.74:4000/rtp/239.49.8.19:9614
196.43ms,CCTV1,https://t.freetv.fun/live/cctv-1-1.m3u8
483.31ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.81:8176
473.38ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.126:8002
485.81ms,CCTV1,http://116.2.163.59:4010/rtp/232.0.0.27:1234
484.93ms,CCTV1,http://60.4.30.6:8077/rtp/239.253.92.83:8012
481.04ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.210:8068
366.98ms,CCTV1,https://t.freetv.fun/live/cctv-1-2.m3u8
542.40ms,CCTV1,http://106.59.2.232:55555/rtp/239.200.200.117:8712
469.97ms,CCTV1,http://123.118.56.249:8686/rtp/239.3.1.129:8008
477.27ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.1:8008
268.22ms,CCTV1,https://t.freetv.fun/live/cctv-1.m3u8
230.17ms,CCTV1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv1hd
174.00ms,CCTV1,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub
379.26ms,CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8
412.45ms,CCTV1,http://8.138.7.223/【公众号：榴芒电视】/cctv1.m3u8
426.39ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
372.10ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=14
373.26ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=4
443.13ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
375.63ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=16
445.78ms,CCTV1,http://113.241.133.180:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
514.51ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
113.19ms,CCTV1,http://107.150.60.122/live/cctv1hd.m3u8
112.45ms,CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
509.82ms,CCTV1,http://222.214.208.34:59901/tsfile/live/0001_1.m3u8
482.05ms,CCTV1,https://cdn13.178.indevs.in/163189/bea1d91d91364062
561.14ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
172.00ms,CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
609.87ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
1113.86ms,CCTV1,http://124.112.240.142:4022/rtp/238.1.78.166:7200
1257.98ms,CCTV1,http://49.77.31.239:8554/rtp/239.49.8.19:9614
437.62ms,CCTV1,http://153.0.171.163:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
915.61ms,CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
529.78ms,CCTV1,https://tv.cctv.com/live/cctv1/
455.79ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.33:8002
440.62ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.1:8008
1478.52ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.194:4120
1487.66ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.53:8060
732.62ms,CCTV1,http://cdn6.163189.xyz/163189/cctv1
1598.40ms,CCTV1,http://49.77.31.239:8554/rtp/239.49.8.129:6000
1627.84ms,CCTV1,http://play.kankanlive.com/live/1698234869325962.m3u8
266.31ms,CCTV1,https://t.freetv.fun/live/cctv1-4.m3u8
1190.64ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
1407.72ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
438.62ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.81:8176
452.68ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.53:8060
267.72ms,CCTV1,https://t.freetv.fun/live/cctv1-7.m3u8
448.42ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.210:8068
468.35ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.126:8002
112.44ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.m3u8
123.32ms,CCTV1,https://t.freetv.fun/live/cctv1-1-1.m3u8
104.48ms,CCTV1,https://t.freetv.fun/live/cctv1-9.m3u8
114.30ms,CCTV1,https://t.freetv.fun/live/cctv1-1-1.php
466.19ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.194:4120
92.20ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing-1.m3u8
96.40ms,CCTV1,https://t.freetv.fun/live/cctv1-9.php
256.99ms,CCTV1,https://t.freetv.fun/live/cctv1-6.m3u8
75.47ms,CCTV1,http://38.75.136.137:98/gslb/dsdqca/cctv1hd.m3u8?auth=test20251009
262.52ms,CCTV1,https://t.freetv.fun/live/cctv1-2.m3u8
242.99ms,CCTV1,https://t.freetv.fun/live/cctv1-10.m3u8
1429.87ms,CCTV1,http://153.0.171.163:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
242.62ms,CCTV1,https://t.freetv.fun/live/cctv1-1.php
261.41ms,CCTV1,https://t.freetv.fun/live/cctv1-5.php
411.96ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.130:5140
472.73ms,CCTV1,http://114.226.212.148:8787/rtp/239.49.8.129:6000
427.76ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.65:5140
436.43ms,CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
448.40ms,CCTV1,http://60.13.52.236:65500/newlive/live/hls/1/live.m3u8
1258.40ms,CCTV1,http://183.223.157.33:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
237.54ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=13
442.13ms,CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8
866.29ms,CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
278.06ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=7
242.92ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=16
1393.96ms,CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
721.97ms,CCTV1,http://61.184.46.85:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
224.49ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=11
275.11ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=14
239.42ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=8
292.25ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=9
285.91ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=18
298.46ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=17
262.93ms,CCTV1,https://t.freetv.fun/live/cctv1-2.php
414.96ms,CCTV1,http://111.43.126.240:9003/hls/13/index.m3u8
3159.89ms,CCTV1,rtmp://39.108.129.193:1935/cctv1/1sao
443.47ms,CCTV2,http://115.171.216.23:4000/rtp/225.1.8.2:8084
1455.70ms,CCTV1,http://114.226.212.148:8787/rtp/239.49.8.19:9614
735.74ms,CCTV1,http://tnvcn.com:8012/rtp/239.3.1.129:8008
428.92ms,CCTV2,http://60.4.30.6:8077/rtp/239.253.92.190:6065
