更新时间,#genre#
20260309-05-21-27,url


RespoTime,whitelist,#genre#
543.93ms,CCTV1,http://39.77.94.75:4002/rtp/239.253.254.89:8000
555.31ms,CCTV1,http://60.4.29.183:8077/rtp/239.253.92.83:8012
551.48ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.126:8002
550.58ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.210:8068
547.50ms,CCTV1,http://39.77.94.75:4002/rtp/239.253.254.77:8000
555.88ms,CCTV1,http://116.2.164.201:4010/rtp/232.0.0.27:1234
556.09ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.53:8060
558.98ms,CCTV1,http://171.8.138.185:8800/rtp/239.16.20.1:10010
559.23ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.194:4120
564.19ms,CCTV1,http://106.116.240.220:9999/rtp/239.254.200.45:8008
562.10ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.33:8002
568.67ms,CCTV1,http://124.114.102.85:6789/rtp/239.112.205.59:5140
574.30ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.1:8008
95.37ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing-1.m3u8
102.58ms,CCTV1,https://t.freetv.fun/live/cctv1-3.m3u8
769.99ms,CCTV1,http://114.226.0.210:4022/rtp/239.49.8.129:6000
195.44ms,CCTV1,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub
499.22ms,CCTV1,http://219.156.87.51:4022/rtp/225.1.4.73:1102
240.51ms,CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
525.74ms,CCTV1,http://121.29.215.252:2083/rtp/239.253.92.83:8012
540.47ms,CCTV1,http://106.83.119.218:8188/rtp/235.254.198.51:1480
549.89ms,CCTV1,http://1.192.240.99:8188/rtp/239.16.20.1:10010
506.66ms,CCTV1,http://221.220.135.222:8012/rtp/239.3.1.129:8008
396.09ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=16
535.03ms,CCTV1,http://114.238.59.21:4000/rtp/239.49.8.19:9614
323.54ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=6
305.93ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=4
522.70ms,CCTV1,http://8.138.7.223/【公众号：榴芒电视】/cctv1.m3u8
539.16ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
529.80ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
330.65ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=14
475.79ms,CCTV1,http://183.223.157.33:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
566.02ms,CCTV1,http://112.123.206.32:808/hls/1/index.m3u8
1307.94ms,CCTV1,http://59.174.116.93:4022/rtp/239.254.96.96:8550
1322.86ms,CCTV1,http://223.198.243.223:4000/rtp/239.253.64.120:5140
508.30ms,CCTV1,http://153.0.171.163:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
520.81ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.194:4120
1393.12ms,CCTV1,http://114.238.59.21:4000/rtp/239.49.8.129:6000
59.68ms,CCTV1,https://t.freetv.fun/live/cctv1-2.m3u8
593.91ms,CCTV1,http://222.214.208.34:59901/tsfile/live/0001_1.m3u8
958.86ms,CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8
507.75ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.81:8176
1596.72ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.81:8176
505.25ms,CCTV1,http://171.8.84.159:8800/rtp/239.16.20.1:10010
539.50ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.33:8002
557.60ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.53:8060
316.81ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=17
119.18ms,CCTV1,http://23.237.228.134/live5/CCTV1.m3u8
558.46ms,CCTV1,http://121.237.245.83:8888/rtp/239.49.8.129:6000
1878.95ms,CCTV1,http://play.kankanlive.com/live/1698234869325962.m3u8
65.23ms,CCTV1,https://t.freetv.fun/live/cctv1-6.m3u8
65.14ms,CCTV1,https://t.freetv.fun/live/cctv1-5.php
509.64ms,CCTV1,http://121.237.245.83:8888/rtp/239.49.8.19:9614
511.95ms,CCTV1,http://111.196.132.166:20000/rtp/239.3.1.129:8008
564.28ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.194:4120
63.17ms,CCTV1,https://t.freetv.fun/live/cctv1-9.m3u8
58.65ms,CCTV1,https://t.freetv.fun/live/cctv1-7.m3u8
508.36ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.33:8002
509.47ms,CCTV1,http://123.118.54.253:8686/rtp/239.3.1.129:8008
58.80ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.m3u8
568.23ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.210:8068
1623.63ms,CCTV1,https://t.freetv.fun/live/cctv1-1.php
117.81ms,CCTV1,http://38.75.136.137:98/gslb/dsdqca/cctv1hd.m3u8?auth=test20251009
512.25ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.126:8002
493.02ms,CCTV1,http://111.221.137.234:44330/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
1590.23ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.210:8068
540.59ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
560.56ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.81:8176
336.66ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=1
108.92ms,CCTV1,https://t.freetv.fun/live/cctv1-10.m3u8
362.46ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=10
85.36ms,CCTV1,https://t.freetv.fun/live/cctv1-5.m3u8
330.19ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=8
652.39ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
1577.95ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.126:8002
644.85ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
324.72ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=3
631.22ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
569.13ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
1280.20ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.53:8060
376.54ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=2
443.30ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=11
394.42ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=5
514.16ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=13
471.62ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=9
339.66ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=7
401.77ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=12
348.57ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=15
2185.62ms,CCTV1,http://iptv.4666888.xyz/iptv2A.php?id=7
315.33ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1
320.27ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV-1
343.99ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=18
423.57ms,CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
324.65ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=19
1630.83ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.1:8008
489.27ms,CCTV1,http://111.43.126.240:9003/hls/13/index.m3u8
499.86ms,CCTV1,http://218.3.138.25:1111/tsfile/live/1000_1.m3u8
516.39ms,CCTV1,http://60.13.52.236:65500/newlive/live/hls/1/live.m3u8
477.47ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.65:5140
485.53ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.130:5140
534.12ms,CCTV1,http://218.17.33.178:53290/tsfile/live/1001_1.m3u8?key=txiptv
546.86ms,CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
588.50ms,CCTV1,http://110.80.17.38:9999/tsfile/live/0001_1.m3u8
536.23ms,CCTV1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
606.11ms,CCTV1,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk33
899.92ms,CCTV1,http://113.26.202.52:1299/tsfile/live/0001_1.m3u8
532.45ms,CCTV1,http://183.215.134.239:19901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
853.00ms,CCTV1,http://61.184.46.85:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
499.17ms,CCTV2,http://39.77.94.75:4002/rtp/239.253.254.232:8000
891.10ms,CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
552.39ms,CCTV2,http://223.198.243.223:4000/rtp/239.253.64.195:5140
512.26ms,CCTV2,http://60.4.29.183:8077/rtp/239.253.92.190:6065
541.68ms,CCTV2,http://116.2.164.201:4010/rtp/232.0.0.135:1234
545.55ms,CCTV2,http://106.116.240.220:9999/rtp/239.254.200.158:6000
1264.99ms,CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8
507.62ms,CCTV2,http://59.174.116.93:4022/rtp/239.69.1.102:10250
961.73ms,CCTV2,http://pull-hls-f11.douyincdn.com/media/stream-118899562654991020.m3u8?arch_hrchy=w1&exp_hrchy=w1&expire=1773485225&major_anchor_level=common&sign=3d1a5df7eb85afad5490805a2e5f1586&t_id=037-2026030718470509DC28CF4944BE5BFF72-rNcHNp
564.56ms,CCTV2,http://115.171.216.58:4000/rtp/225.1.8.2:8084
3356.53ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.1:8008
543.61ms,CCTV2,http://124.114.102.85:6789/rtp/239.112.205.78:5140
528.22ms,CCTV2,http://171.8.138.185:8800/rtp/239.16.20.2:10020
65.05ms,CCTV2,https://t.freetv.fun/live/cctv2-7.m3u8
73.55ms,CCTV2,https://t.freetv.fun/live/cctv2-16.m3u8
