更新时间,#genre#
20260302-05-16-25,url


RespoTime,whitelist,#genre#
539.17ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.210:8068
525.14ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.81:8176
538.11ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.194:4120
513.34ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.81:8176
523.31ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.1:8008
518.91ms,CCTV1,http://27.18.144.45:9100/rtp/239.254.96.96:8550
537.95ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.53:8060
520.83ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.33:8002
516.59ms,CCTV1,http://124.112.241.59:4022/rtp/238.1.78.166:7200
546.19ms,CCTV1,http://219.156.90.151:4022/rtp/225.1.4.73:1102
536.39ms,CCTV1,http://171.8.84.159:8800/rtp/239.16.20.1:10010
516.33ms,CCTV1,http://171.8.194.239:8800/rtp/239.16.20.1:10010
542.74ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.126:8002
545.60ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.53:8060
544.45ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.1:8008
551.69ms,CCTV1,http://106.87.49.42:8888/rtp/235.254.198.51:1480
550.17ms,CCTV1,http://121.237.245.83:8888/rtp/239.49.8.129:6000
561.08ms,CCTV1,http://121.29.215.157:2083/rtp/239.253.92.83:8012
564.31ms,CCTV1,http://106.45.2.15:4000/rtp/239.121.4.113:8636
130.15ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing-1.m3u8
147.29ms,CCTV1,https://t.freetv.fun/live/cctv1-2.m3u8
159.22ms,CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
750.41ms,CCTV1,http://114.226.0.210:4022/rtp/239.49.8.129:6000
291.79ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=6
436.40ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
458.65ms,CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8
461.17ms,CCTV1,http://1.192.240.99:8188/rtp/239.16.20.1:10010
463.92ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.210:8068
443.09ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=14
346.39ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=17
451.45ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=16
500.45ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.194:4120
510.14ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
530.49ms,CCTV1,http://111.196.132.166:20000/rtp/239.3.1.129:8008
1150.20ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.126:8002
1307.34ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.33:8002
497.74ms,CCTV1,http://222.214.208.34:59901/tsfile/live/0001_1.m3u8
1494.27ms,CCTV1,http://121.237.245.83:8888/rtp/239.49.8.19:9614
460.90ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.194:4120
502.38ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.1:8008
469.07ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.33:8002
520.13ms,CCTV1,http://123.118.54.253:8686/rtp/239.3.1.129:8008
509.62ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.210:8068
1573.98ms,CCTV1,http://60.4.29.183:8077/rtp/239.253.92.83:8012
510.64ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.53:8060
120.24ms,CCTV1,http://23.237.228.134/live5/CCTV1.m3u8
527.32ms,CCTV1,http://171.119.206.205:6000/rtp/226.0.2.153:9136
460.73ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.126:8002
1192.41ms,CCTV1,http://8.138.7.223/【公众号：榴芒电视】/cctv1.m3u8
56.02ms,CCTV1,https://t.freetv.fun/live/cctv1-6.m3u8
49.15ms,CCTV1,https://t.freetv.fun/live/cctv1-5.php
1280.69ms,CCTV1,http://112.123.206.32:808/hls/1/index.m3u8
503.18ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.81:8176
1492.64ms,CCTV1,http://111.221.137.234:44330/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
54.05ms,CCTV1,https://t.freetv.fun/live/cctv1-9.m3u8
436.73ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
42.36ms,CCTV1,https://t.freetv.fun/live/cctv1-7.m3u8
427.94ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
429.28ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
1712.65ms,CCTV1,https://t.freetv.fun/live/cctv1-1.php
255.84ms,CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
58.39ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.m3u8
118.63ms,CCTV1,http://38.75.136.137:98/gslb/dsdqca/cctv1hd.m3u8?auth=test20251009
555.02ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
261.23ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=1
318.99ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=10
2044.33ms,CCTV1,http://iptv.4666888.xyz/iptv2A.php?id=7
1143.58ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
278.32ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=8
2515.26ms,CCTV1,http://153.0.171.163:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
49.86ms,CCTV1,https://t.freetv.fun/live/cctv1-10.m3u8
269.54ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=3
329.81ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=13
360.96ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=11
283.92ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=9
66.59ms,CCTV1,https://t.freetv.fun/live/cctv1-5.m3u8
266.34ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=5
292.31ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=2
281.45ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=12
3514.66ms,CCTV1,http://tvlist.top/jd/index.php?id=cctv1&qt=118.212.78.251:8014
357.90ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=7
314.56ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=15
412.75ms,CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
311.71ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1
350.30ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV-1
358.89ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=18
256.38ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=19
468.64ms,CCTV1,http://111.43.126.240:9003/hls/13/index.m3u8
446.88ms,CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8
486.21ms,CCTV1,http://218.3.138.25:1111/tsfile/live/1000_1.m3u8
514.69ms,CCTV1,http://60.13.52.236:65500/newlive/live/hls/1/live.m3u8
515.49ms,CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
429.20ms,CCTV1,http://218.17.33.178:53290/tsfile/live/1001_1.m3u8?key=txiptv
477.78ms,CCTV1,http://110.80.17.38:9999/tsfile/live/0001_1.m3u8
543.92ms,CCTV1,http://113.26.202.52:1299/tsfile/live/0001_1.m3u8
6191.52ms,CCTV1,http://play.kankanlive.com/live/1698234869325962.m3u8
484.56ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.65:5140
489.74ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.130:5140
528.59ms,CCTV1,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk33
418.11ms,CCTV1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
588.65ms,CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=7653cf8ec6440c201ccd67dfdbdd9a4c8401078f6b4cef8fc9258c372e1780fa8e3c5de722f5ac2cda4bd2291ccdf287a6caaac860219844ccf49b78b010dec5742f609b951e599c4b873bf8ad
992.06ms,CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=5b04cf0d91179ab2d3d71703f0a8bc3d32dd02f7d8fb55ee70e05c216b8a9d1a73d911fbde798459fb66d94934157c996f8306c0dd37917775f2ed73dcc22cf84b25ca500bff5c636ff48d6344
718.06ms,CCTV1,http://61.184.46.85:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
1380.11ms,CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
436.98ms,CCTV2,http://27.18.144.45:9100/rtp/239.69.1.102:10250
519.69ms,CCTV2,http://116.115.6.103:1234/631780532?reptoken=R/mg&auth=
505.26ms,CCTV2,http://219.156.90.151:4022/rtp/225.1.4.74:1103
697.19ms,CCTV1,http://183.215.134.239:19901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
450.55ms,CCTV2,http://124.112.241.59:4022/rtp/238.1.78.235:7752
462.52ms,CCTV2,http://171.8.194.239:8800/rtp/239.16.20.2:10020
500.08ms,CCTV2,http://115.171.80.124:1688/rtp/225.1.8.2:8084
