更新时间,#genre#
20260330-06-01-48,url


RespoTime,whitelist,#genre#
532.86ms,CCTV1,http://221.220.132.211:8012/rtp/239.3.1.129:8008
533.82ms,CCTV1,http://39.77.21.232:4002/rtp/239.253.254.77:8000
524.16ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.210:8068
516.20ms,CCTV1,http://114.226.212.148:8787/rtp/239.49.8.19:9614
516.40ms,CCTV1,http://124.112.241.101:4022/rtp/238.1.78.166:7200
531.68ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.53:8060
512.56ms,CCTV1,http://39.77.24.131:4002/rtp/239.253.254.77:8000
520.06ms,CCTV1,http://39.77.21.232:4002/rtp/239.253.254.89:8000
534.25ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.1:8008
533.48ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.33:8002
536.06ms,CCTV1,http://116.2.175.132:4010/rtp/232.0.0.27:1234
539.58ms,CCTV1,http://60.4.30.55:8077/rtp/239.253.92.83:8012
534.04ms,CCTV1,http://114.226.212.148:8787/rtp/239.49.8.129:6000
535.06ms,CCTV1,http://39.77.24.131:4002/rtp/239.253.254.89:8000
539.32ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.126:8002
546.92ms,CCTV1,http://171.119.204.33:6000/rtp/226.0.2.153:9136
544.97ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.53:8060
551.86ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.81:8176
554.38ms,CCTV1,http://171.8.171.26:8800/rtp/239.16.20.1:10010
559.84ms,CCTV1,http://114.238.59.117:4000/rtp/239.49.8.129:6000
559.25ms,CCTV1,http://121.29.169.36:2083/rtp/239.253.92.83:8012
569.09ms,CCTV1,http://171.8.84.159:8800/rtp/239.16.20.1:10010
90.41ms,CCTV1,https://t.freetv.fun/live/cctv1-3.m3u8
95.71ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.m3u8
102.75ms,CCTV1,https://t.freetv.fun/live/cctv1-4.m3u8
125.21ms,CCTV1,http://107.150.60.122/live/cctv1hd.m3u8
184.00ms,CCTV1,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub
188.85ms,CCTV1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv1hd
260.88ms,CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
125.17ms,CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
490.77ms,CCTV1,http://39.77.22.1:4002/rtp/239.253.254.89:8000
487.21ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
498.33ms,CCTV1,http://39.77.22.1:4002/rtp/239.253.254.77:8000
518.43ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.194:4120
517.41ms,CCTV1,http://123.118.50.175:8686/rtp/239.3.1.129:8008
524.09ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.126:8002
260.58ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=14
584.24ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
605.72ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
266.96ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=16
655.62ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
674.31ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
1277.84ms,CCTV1,http://27.18.181.140:9100/rtp/239.254.96.96:8550
60.77ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing-1.m3u8
259.29ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=6
1336.72ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.194:4120
1432.04ms,CCTV1,http://106.116.240.99:9999/rtp/239.254.200.45:8008
1514.52ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.81:8176
1516.54ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.33:8002
1003.38ms,CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8
523.22ms,CCTV1,http://153.0.171.163:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
547.83ms,CCTV1,http://222.214.208.34:59901/tsfile/live/0001_1.m3u8
40.00ms,CCTV1,https://t.freetv.fun/live/cctv1-2.m3u8
